ID;EXT_ID;SOURCE;FIRSTNAME;LASTNAME;TITLE;EMAIL;REPORTS_TO;DEPARTMENT;JOBCODE;DIVISION;LOCATION;CITY;COUNTRY;NAME;SKILL_SET
101025;101025;SF_SD4;Patrick;Lamey;Compensation Manager;Patrick.Lamey@bestrunsap.com;101026;Compensation and Benefits UK (50120007);Management & Planning (50070999);N/A;N/A;Surrey;;Patrick Lamey;Compensation Manager UML Software Design SCP SuccessFactors
101026;101026;SF_SD4;Caroline;Bushell;Recruiting Manager;Caroline.Bushell@bestrunsap.com;101017;Talent Acquisition UK (50120006);Management & Planning (50070999);Corporate Services (CORP_SVCS);London (0200-0004);Surrey;United Kingdom;Caroline Bushell;Recruiting Manager M&A business process architecture, integration, and deployment.
101027;101027;SF_SD4;Henry;Parkes;Development Analyst;Henry.Parkes@bestrunsap.com;101015;Employee Development UK (50120009);HR Professional (50029122);Corporate Services (CORP_SVCS);MIddlesex (0200-0006);Dungannon and South Tyrone;United Kingdom;Henry Parkes;Development Analyst Include Day1 company code setup, acquired employee onboarding, operational integreation process setup.
101028;101028;SF_SD4;Stephanie;Decker;Sr Recruiter;Stephanie.Decker@bestrunsap.com;101026;Talent Acquisition UK (50120006);HR Professional (50029122);Corporate Services (CORP_SVCS);London (0200-0004);Tyne and Wear;United Kingdom;Stephanie Decker;Sr Recruiter Knowledge and Experience as Agile coach
101029;101029;SF_SD4;Colin;Turner;HR Business Partner;Colin.Turner@bestrunsap.com;101050;HR Business Office UK (50120003);HR Professional (50029122);Corporate Services (CORP_SVCS);Maidenhead (0200-0007);Glasgow City;United Kingdom;Colin Turner;HR Business Partner Operate tasks in agile frameworks like Scrum, Kanban, etc.
101030;101030;SF_SD4;Jan;Barnes;Engineer II;Jan.Barnes@bestrunsap.com;101010;Engineering UK (50120015);Engineering (50000074);Manufacturing (MANU);MIddlesex (0200-0006);Highland;United Kingdom;Jan Barnes;Engineer II Writing clean-code, refactoring techniques.
101031;101031;SF_SD4;Marc;Witnall;Development Analyst;Marc.Witnall@bestrunsap.com;101015;Employee Development UK (50120009);HR Professional (50029122);Corporate Services (CORP_SVCS);MIddlesex (0200-0006);Aberdeen City;United Kingdom;Marc Witnall;Development Analyst Asynchronous JavaScript and XML
101032;101032;SF_SD4;Sean;Nielsen;VP Human Resources UK;Sean.Nielsen@bestrunsap.com;101006;Human Resources UK (50120001);Executive Management (50071000);Corporate Services (CORP_SVCS);MIddlesex (0200-0006);Essex;United Kingdom;Sean Nielsen;VP Human Resources UK Hardware troubleshooting of Apple Devices inlcuding Macs, iPhones, iPads and Apple TVs
101033;101033;SF_SD4;Jillian;Devlin;Scheduler;Jillian.Devlin@bestrunsap.com;101011;Planning & Scheduling UK (50120014);Planning (50070965);Manufacturing (MANU);MIddlesex (0200-0006);London;United Kingdom;Jillian Devlin;Scheduler Business Manager including administration of Volume Purchase Program (VPP) and Device Enrollment Program (DEP) and incident and problem management through AppleCare
101034;101034;SF_SD4;Alexis;Moore;Executive Assistant;Alexis.Moore@bestrunsap.com;101006;Operations UK (50120010);Executive Support (50011876);Manufacturing (MANU);London (0200-0004);Tyne and Wear;United Kingdom;Alexis Moore;Executive Assistant Automation for iOS
101035;101035;SF_SD4;Graham;Goddard;SVP Operations & Maintenance;Graham.Goddard@bestrunsap.com;101006;Operations UK (50120010);Executive Management (50071000);Manufacturing (MANU);London (0200-0004);Merseyside;United Kingdom;Graham Goddard;SVP Operations & Maintenance Automation for macOS
101036;101036;SF_SD4;Vanessa;Wright;Development Analyst Lead;Vanessa.Wright@bestrunsap.com;101015;Employee Development UK (50120009);HR Professional (50029122);Corporate Services (CORP_SVCS);London (0200-0004);Central Bedfordshire;United Kingdom;Vanessa Wright;Development Analyst Lead Operation, Maintenance, and support of SAP Applications
101037;101037;SF_SD4;Charles;Richardson;Production Director;Charles.Richardson@bestrunsap.com;101005;Production UK (50120011);Management & Planning (50070999);Manufacturing (MANU);London (0200-0004);Greater London;United Kingdom;Charles Richardson;Production Director Servers/Infra and applications Monitoring tool
101038;101038;SF_SD4;David;Crawford;Quality Assurance Manager;David.Crawford@bestrunsap.com;101005;Operations UK (50120010);Management & Planning (50070999);Manufacturing (MANU);London (0200-0004);Richmond;United Kingdom;David Crawford;Quality Assurance Manager Execution of data migration for specific data objects (in context of integrating acquired companies).
101039;101039;SF_SD4;Stephen;Dornback;QA Engineer;Stephen.Dornback@bestrunsap.com;101038;Operations UK (50120010);Engineering (50000074);Manufacturing (MANU);Knutsford (0200-0005);Middlesex;United Kingdom;Stephen Dornback;QA Engineer Using Artifactory or Nexus for Repoistory package management
101040;101040;SF_SD4;Alison;Stevenson;QA Administrator;Alison.Stevenson@bestrunsap.com;101038;Operations UK (50120010);Administrative Support (50070968);Manufacturing (MANU);Knutsford (0200-0005);Bierton;United Kingdom;Alison Stevenson;QA Administrator Applying and Implementing Artificial Intelligence
101041;101041;SF_SD4;Leith;Sheehy;VP Information Technology;Leith.sheehy@bestrunsap.com;101006;Information Technology UK (50120022);Executive Management (50071000);Information Technology (IT);MIddlesex (0200-0006);Cornwall;United Kingdom;Leith Sheehy;VP Information Technology Process Owner, represents IT within Audits and Risk Assessment process
101042;101042;SF_SD4;Kristina;Palmer;VP Finance;Kristina.palmer@bestrunsap.com;101006;Finance UK (50120020);Executive Management (50071000);Corporate Services (CORP_SVCS);MIddlesex (0200-0006);Shetland Islands;United Kingdom;Kristina Palmer;VP Finance scripting for Unix and macOS
101043;101043;SF_SD4;Deacon;Bunker;SVP Sales;Deacon.bunker@bestrunsap.com;101006;Sales UK (50120021);Executive Management (50071000);Direct Sales (DIR_SALES);MIddlesex (0200-0006);Scottish Borders;United Kingdom;Deacon Bunker;SVP Sales BML Language specific to Oracle CPQ Cloud, or API Integrations
101044;101044;SF_SD4;Carolyn;Niles;VP Maintenance;Carolyn.niles@bestrunsap.com;101035;Operations UK (50120010);Executive Management (50071000);Manufacturing (MANU);London (0200-0004);Essex;United Kingdom;Carolyn Niles;VP Maintenance Patch Management
101045;101045;SF_SD4;Brandee;Albert;VP Procurement;Brandee.albert@bestrunsap.com;101035;Operations UK (50120010);Executive Management (50071000);Manufacturing (MANU);Knutsford (0200-0005);Surrey;United Kingdom;Brandee Albert;VP Procurement Test automation using CBTA
101046;101046;SF_SD4;Liam;Seaward;Supply Chain Director;Liam.seaward@bestrunsap.com;101005;Operations UK (50120010);Management & Planning (50070999);Manufacturing (MANU);London (0200-0004);Cornwall;United Kingdom;Liam Seaward;Supply Chain Director BMI/Product Catalog integrations/enhancements/ Maintenance/Operations
101047;101047;SF_SD4;Jimi;MacCalin;Assembly Manager;Jimi.maccalin@bestrunsap.com;101037;Production UK (50120011);Management & Planning (50070999);Manufacturing (MANU);London (0200-0004);Shetland Islands;United Kingdom;Jimi MacCalin;Assembly Manager Service Desk
101048;101048;SF_SD4;Zander;Lloyd;Program Management Office;Zander.lloyd@bestrunsap.com;101037;Production UK (50120011);Management & Planning (50070999);Manufacturing (MANU);London (0200-0004);Scottish Borders;United Kingdom;Zander Lloyd;Program Management Office Network Services, Active Directory, Exchange, Unified Communication Technology, IBS
101049;101049;SF_SD4;Jules;Spencer;Planner;Jules.spencer@bestrunsap.com;101011;Planning & Scheduling UK (50120014);Planning (50070965);Manufacturing (MANU);London (0200-0004);Essex;United Kingdom;Jules Spencer;Planner Workplace Delivery, Secure Services, Cloud Collaboration Plattform
101050;101050;SF_SD4;Loren;Bond;HR Business Office Director UK;Loren.bond@bestrunsap.com;101032;HR Business Office UK (50120003);Management & Planning (50070999);Corporate Services (CORP_SVCS);MIddlesex (0200-0006);Manchester;United Kingdom;Loren Bond;HR Business Office Director UK Design, Modelling and Concept for (master) data architectures, e.g. establish data object catalog, create data distribution diagrams
101051;101051;SF_SD4;Lucy;McGuire;External Workforce Director;Lucy.mcguire@bestrunsap.com;101032;External Workforce UK (50120004);Management & Planning (50070999);Corporate Services (CORP_SVCS);London (0200-0004);Devon;United Kingdom;Lucy McGuire;External Workforce Director Design & Implementation of data protection solutions to ensure data compliance
101052;101052;SF_SD4;Brogan;Sadler;Learning Director;Brogan.sadler@bestrunsap.com;101032;Learning Program Management UK (50120002);Management & Planning (50070999);Corporate Services (CORP_SVCS);MIddlesex (0200-0006);Argyll and Bute;United Kingdom;Brogan Sadler;Learning Director Design & Implementation of data integration scenarios
101053;101053;SF_SD4;Gary;McDermott;Learning Business Partner;Gary.mcdermott@bestrunsap.com;101052;Learning Program Management UK (50120002);HR Professional (50029122);Corporate Services (CORP_SVCS);MIddlesex (0200-0006);West Berkshire;United Kingdom;Gary McDermott;Learning Business Partner Design & Implementation of data quality management solutions
101055;101055;SF_SD4;Terrance;Tod;Payroll Admin;Terrance.tod@bestrunsap.com;101052;HR Business Office UK (50120003);HR Professional (50029122);Corporate Services (CORP_SVCS);London (0200-0004);Hertfordshire;United Kingdom;Terrance Tod;Payroll Admin Design & Implementation of data retention mechanism to enable GDPR compliance activities.
101064;101064;SF_SD4;Henry;Ritchie;Craft Workers;Henry.Ritchie@bestrunsap.com;101047;Operations UK (50120010);Craft Workers (50071001);Manufacturing (MANU);Knutsford (0200-0005);Surrey;United Kingdom;Henry Ritchie;Craft Workers Data science techniques required for Machine Learning/Artificial Intelligence.
101065;101065;SF_SD4;Mira;Patel;Professional;Mira.Patel@bestrunsap.com;101048;Operations UK (50120010);Professional (50070970);Manufacturing (MANU);London (0200-0004);Essex;United Kingdom;Mira Patel;Professional Demand and Delivery Tracker used for resource management and forecasting
101066;101066;SF_SD4;Justin;Martin;Assembly Worker;Justin.Martin@bestrunsap.com;101047;Engineering UK (50120015);Craft Workers (50071001);Manufacturing (MANU);Knutsford (0200-0005);Aberdeen City;United Kingdom;Justin Martin;Assembly Worker Embedding security into delivery pipelines.
101067;101067;SF_SD4;Toby;Davies;Professional;Toby.Davies@bestrunsap.com;101048;Operations UK (50120010);Professional (50070970);Manufacturing (MANU);London (0200-0004);London;United Kingdom;Toby Davies;Professional Design & implement Master Data Management (MDM) concepts.
101072;101072;SF_SD4;Darcy;Evans;;Darcy.Evans@bestrun.com;101047;Production (50120011);;Manufacturing (MANU);Corporate UK-Knutsford (0200-0005);;;Darcy Evans; Developer Applications
101887;101887;SF_SD4;Fred;Smith;Analyst;fred.smith@bestrunsap.com;101048;Production UK (50120011);Professional (50070970);Manufacturing (MANU);Maidenhead (0200-0007);Kingston Upon Hull;United Kingdom;Fred Smith;Analyst Developer UI/Design
102001;102001;SF_SD4;Stéphanie;de Nemours;Engineer I;Stephanie.deNemours@bestrunsap.com;102036;Engineering FR (50130015);Engineering (50000074);Manufacturing (MANU);Paris (2210-0001);Paris;France;Stéphanie de Nemours;Engineer I Developer Web
102002;102002;SF_SD4;Nils;Neufcourt;Engineering Intern;Nils.Neufcourt@bestrunsap.com;102036;Engineering FR (50130015);Engineering (50000074);Manufacturing (MANU);Paris (2210-0001);Vincennes;France;Nils Neufcourt;Engineering Intern Test automation using eCATT
102003;102003;SF_SD4;Céline;Tramier;Recruiter;Celine.Tramier@bestrunsap.com;102025;Talent Acquisition FR (50130006);HR Professional (50029122);Corporate Services (CORP_SVCS);Paris (2210-0001);Montreuil;France;Céline Tramier;Recruiter Tool for External Resource buying and requesting
102004;102004;SF_SD4;Amelie;Verrier;VP Operations;Amelie.Verrier@bestrunsap.com;102034;Operations FR (50130010);Executive Management (50071000);Manufacturing (MANU);Paris (2210-0001);Niort;France;Amelie Verrier;VP Operations Professional Services Automation (PSA), Event Generation, Development and Configuration
102005;102005;SF_SD4;Byron;Huet;President France;Byron.Huet@bestrunsap.com;101001;Leadership Team France (50130000);Executive Management (50071000);Executive Office (EXEC);Paris (2210-0001);Nice;France;Byron Huet;President France Functional Consulting IT
102006;102006;SF_SD4;Frederic;Lamoureux;Custodian;Frederic.Lamoureux@bestrunsap.com;102017;Building Management FR (50130018);Craft Workers (50071001);Manufacturing (MANU);Paris (2210-0001);Pessac;France;Frederic Lamoureux;Custodian Assure GDPR compliance by recording the details of new process/procedure
102007;102007;SF_SD4;Xavier;Remacle;Custodian;Xavier.Remacle@bestrunsap.com;102017;Building Management FR (50130018);Craft Workers (50071001);Manufacturing (MANU);Paris (2210-0001);Dieppe;France;Xavier Remacle;Custodian Groovy used for scripting in integration and testing
102008;102008;SF_SD4;Laurie;LeBars;Executive Assistant;Laurie.LeBars@bestrunsap.com;102005;Operations FR (50130010);Executive Support (50011876);Manufacturing (MANU);Paris (2210-0001);Vierzon;France;Laurie LeBars;Executive Assistant Web based development workbench
102009;102009;SF_SD4;Hubert;Maigne;Production Director;Hubert.Maigne@bestrunsap.com;102004;Operations FR (50130010);Management & Planning (50070999);Manufacturing (MANU);Paris (2210-0001);Saumur;France;Hubert Maigne;Production Director Deliver cloud infrastructure via code, maintain servers via automated configuration mgmt tools.
102010;102010;SF_SD4;Karen;Bernau;Program Management Office;Karen.Bernau@bestrunsap.com;102009;Operations FR (50130010);Management & Planning (50070999);Manufacturing (MANU);Paris (2210-0001);Albi;France;Karen Bernau;Program Management Office Define integration strategy, drive creation of interface catalogues.
102011;102011;SF_SD4;Cyril;Rocher;Building Manager;Cyril.Rocher@bestrunsap.com;102017;Building Management FR (50130018);Management & Planning (50070999);Manufacturing (MANU);Paris (2210-0001);Dole;France;Cyril Rocher;"Building Manager Prepare & present overview of the IT Asset Mgmt Process for internal & external hardware & software Audits. 
Present evidence in certification audits to demonstrate compliance of Hardware & Software Asset Management processes & controls.
Post-audit follow-up of questions, issues found & resolve CAPA audit requests (corrective action - preventive action)"
102012;102012;SF_SD4;Laurent;Tohme;Custodian;Laurent.Tohme@bestrunsap.com;102017;Building Management FR (50130018);Craft Workers (50071001);Manufacturing (MANU);Paris (2210-0001);Le Cannet;France;Laurent Tohme;"Custodian Execute regular control reviews of SAP Hardware Asset Lifecycle Mgmt process to ensure SAP Hardware Asset compliance is maintained.  
Execute yearlysoftware campaings for ensuring SAP compliane of 3rd party software products, i.e. true-ups & contract re-negotiation. 
Execute quarterly campaigns for driving removal of blacklist software off SAP devices & servers. "
102013;102013;SF_SD4;Virginia;Poirot;Executive Assistant;Virginia.Poirot@bestrunsap.com;102031;HR Business Office FR (50130003);Executive Support (50011876);Corporate Services (CORP_SVCS);Paris (2210-0001);Bayonne;France;Virginia Poirot;"Executive Assistant Identify & process Data Quality Inconsistencies in SAP asset inventories including Root Cause Analysis, Regular Data Monitoring & End-user support.
Ongoing Stakeholder Management for process improvement feedback"
102014;102014;SF_SD4;Vincent;Giraudin;Development Manager;Vincent.Giraudin@bestrunsap.com;102016;Employee Development Corp (50130009);Management & Planning (50070999);Corporate Services (CORP_SVCS);Paris (2210-0001);Narbonne;France;Vincent Giraudin;"Development Manager Scanner selection for hardware asset scanning in SAP Landscapes.
Scanner data transformation, standardization & validation.
Monitoring & continuous improvement of scanner dataflow processes.
Ongoing Stakeholder Management for process improvement feedback."
102015;102015;SF_SD4;Rebecca;Chabert;Engineer III;Rebecca.Chabert@bestrunsap.com;102036;Engineering FR (50130015);Engineering (50000074);Manufacturing (MANU);Paris (2210-0001);Nanterre;France;Rebecca Chabert;"Engineer III Ensure & Monitor SAP hardware & software asset Data Flow Process.
Drive integration into SAP standard hardware asset inventory
Incident Management & Root Cause Analysis
Ongoing Stakeholder Management for process improvement feedback
"
102016;102016;SF_SD4;Natalie;Engrand;Director of Talent Management;Natalie.Engrand@bestrunsap.com;102031;Talent Management FR (50130005);Management & Planning (50070999);Corporate Services (CORP_SVCS);Paris (2210-0001);Nice;France;Natalie Engrand;Director of Talent Management Strategic Enablement, IT Engagement, IT Consulting
